,Sub0,Sub1,Sub2,Sub3,Sub4,Sub5,Sub6,Sub7,Sub8,Sub9,Sub10,Sub11,Sub12,Sub13,Sub14,Sub15,Sub16,Sub17,Sub18,Sub19
Tri587,8492.12814576405,2027.1244197816754,2492.0756502078398,2457.802870712767,1509.304925345704,1739.3027489186359,4786.196579777175,1781.790232826112,2087.4721643305256,6651.673752165125,1415.7381467937714,4721.5655955260245,1946.695928090596,2327.9077402020607,7978.584030373509,6494.518830398614,1220.2122715783205,1961.1650158425475,3785.1788223982867,5173.844901557558
Tri588,2208.2696990177697,1107.9034342918922,3029.568718263225,4679.845821519351,2236.188856151919,6415.081318806013,3159.404435172588,1963.0379336967533,630.2019374741233,1949.1063577013824,4161.311446523175,3275.854079958453,1684.398857731433,4830.20611001101,3478.154847546692,3571.966424574273,1456.883059393668,1384.8337485261663,3768.0605113684137,1738.5434915400574
Tri589,2476.198805405917,7323.253041061759,2167.660080912498,3288.2968560524737,1726.4246267736855,5454.623204831474,3799.81885337147,5240.193751332419,980.7457727899753,3695.5426928269694,3691.07248919584,6975.95647369415,4369.466080785995,2337.2511720029283,7776.895844147023,3196.7414084020693,161.43235635183729,4843.496652535682,2092.3468020525725,4404.028222157042
Tri590,3472.4715345829304,2886.9126562662163,1176.793895957173,5415.951461944279,229.03837976487685,6387.173557516165,332.4941961045897,1899.318660524549,617.1293715034066,7485.72151465962,3104.9287208829774,8197.471671190735,1124.0235936858342,2923.016025267249,4773.284223464273,2045.5812009329024,819.6877205118582,2649.30031835718,3692.4117322362,3864.38411608006
Tri591,4670.429515229961,611.8861620894606,3434.1739894775124,4912.897654123302,4759.286182267144,2575.5126057885745,3619.863893966498,2367.490469463025,168.96044001476548,6761.3811872133765,1990.5488690596007,2585.500377633989,1665.1904451273047,2800.117728294004,8153.5547359358825,6697.8148219154955,1808.812642486952,2303.892925393593,4355.438877605356,3115.1849221404195
Tri592,3783.849159130016,4304.4950599796775,113.79202045010172,2818.891706280894,1860.7996756550765,4890.446597375606,2006.6377410119887,4352.151763736479,1269.8788046492011,8848.355386623209,5580.713379430747,5612.813311287354,4089.112485886955,1791.8079413178125,4925.977698421946,1519.837848685831,918.3277136651776,1289.4560310396014,1427.2149468172595,3823.8616447848713
Tri593,1277.2006367665672,3254.140910589865,3606.5494621400153,2271.4908678219645,2182.523925070252,1672.6754498028452,1529.4319033102336,2109.933709034492,127.58524928505356,6405.4662048830105,3253.784054374876,5768.6655513511705,1318.840514088412,3072.788112334048,1869.8268853392115,6232.698971870052,80.42753897080334,123.22947364104088,1032.8192605486877,2151.6171716340014
Tri594,2123.5851230277617,3210.2525902704633,3924.7929454305695,4690.218270988138,669.5884815758599,2010.0250924984934,3884.082447500981,5170.155796942392,3934.697443486024,4914.25797625436,1761.6606275272586,7536.487684677804,4185.6085831760965,1382.9776357603812,3316.8983479724047,5150.637108993599,799.6838646314035,1850.435686493813,5788.488974016234,4818.70831386273
Tri595,1737.263442435228,2426.781985170663,1445.9132661355277,5850.706437051845,275.7734464945173,6390.698742040232,3553.0979744126385,5088.735726499738,1306.4062649204575,5218.39662018419,3913.568298057333,2029.9096201418045,3318.6640166017833,1844.9675886556968,6319.033959786744,4652.510661204487,1131.9048856446045,2427.950358740401,2232.196492239424,5705.69786883318
Tri596,5572.285310716957,127.33746384505794,3601.8963275479023,4799.7473595142155,1452.8618604340186,1803.881912112235,4541.9752121692,2368.7895938189513,1994.6956338125324,1187.8519680167315,1281.7551672431016,4252.2726943710195,1699.9301087707875,1151.596999379885,5462.424136007653,3547.639204933233,2493.955547123205,1471.7065622480438,2760.6858254229246,8175.0567473615565
Tri597,2580.0867981740685,2917.293734105885,1371.6787461494855,2335.134784913317,1312.0180091944344,6275.19803156612,3801.835208652013,4014.1671747979435,1970.6099899571448,3915.5568872439912,2390.121306086271,1426.2474853295264,2392.3637351289067,3734.1295227517353,3919.6781234371165,6386.978116184841,2853.234890774175,6000.371731269083,2677.8461511040364,5278.810420448378
Tri598,4524.538066605872,1400.5190662224466,1024.935698621042,1830.439854287828,2483.3944786978805,4663.285966931567,514.0090435463462,4779.009901631756,3449.772873956376,6215.58403767947,4466.906467899406,5787.4117259512705,1680.890812132906,4731.8544283014035,3143.0354107391368,2569.055605237268,1114.4327120890014,3432.513785858144,973.7371186075073,3057.581438139668
Tri599,3673.739731667625,3197.154773859797,3349.0093555408253,1187.4373907152344,4606.438768022438,5234.9907597489255,2282.7120184879473,3566.0985147540505,1344.2298716865844,5963.761201327287,1412.5277991321686,2834.554509487657,3281.8369090221317,3524.7315201491274,1567.3063979942904,5524.300672367802,2026.8861261838904,1445.7149060371555,3722.640511120656,4546.476832225154
Tri600,2066.728842888491,3570.1378523865624,1025.7787392652738,4035.653943631484,974.814765241562,4622.359333331626,1571.7228899454392,6874.261100733575,888.553944658527,5446.857242671516,1164.7209015453059,4248.324838862935,3178.4995418348053,2306.4850226569447,5111.644410793197,1008.8659784598165,1826.5818203198287,829.3647460713554,3865.49562763613,4985.060792483768
Tri601,1158.9591543884576,4793.885636077049,556.947715796763,3030.9430378347192,6834.79668825075,3246.943355909187,1757.7101071594932,1605.4514158500394,2768.2130799738648,5413.059919296699,2647.355612837156,3479.5153979094584,5330.476652643938,293.69420027535995,6608.829748655389,5866.443696613793,736.0462730665698,2406.0297178751252,3519.577341853761,8013.681309744081
Tri602,4128.647900518454,1547.4847897311918,230.27421556164128,4023.437364717492,2957.931605540547,2533.1514575202514,1845.562951993435,986.9523098561708,997.7665459573241,3639.41238511992,2614.8480820983195,5745.1191903394665,2003.049238922694,587.9124749584862,2694.006024419568,3482.0172641766835,2457.7896055512315,2095.2495122089367,2439.399937320251,214.9832510085038
Tri603,1262.0695163029793,187.31049387727185,2511.870260532341,4390.917953414152,2326.251425659078,3543.063441786743,1494.3202078854058,2844.0099351276617,1715.9984658411545,5746.443793758375,1692.8317615202504,1518.7238110883277,4270.396710673286,3495.252738887363,2504.7725057458592,5199.858037939805,2111.0968575138177,2678.0409128185224,1611.1253005508524,5598.716807832733
Tri604,3769.937750984862,387.58817262648535,1502.9768693996446,1234.0831800431595,3698.9275326213287,6123.48425105452,3906.791644769946,6233.883897703584,2589.1740539440702,3683.779225278324,3040.264575051843,3209.3897084404393,4816.911669229306,1370.2297648880856,4189.988525136463,2065.210470918348,1353.034088020371,1236.679319947158,3333.8800252185524,3920.767824956869
Tri605,6396.88536592797,313.82709435096456,2608.810000453896,5309.202435102468,5513.3202592486705,8711.895312008815,3733.7460536983895,4713.954370686791,2845.3270349120453,3418.8249331572083,4034.526503152416,526.831999004586,1908.4834993997388,4356.739515800429,8023.146261335451,5126.909958493035,2348.276572431868,4466.374564476056,2726.77525948152,3975.0572878757093
Tri606,5633.91179969566,2711.49176158038,3422.150348830046,4506.89394526492,862.4365645562668,4871.868436476421,11.107110990766444,2205.268038956513,1658.0687919241586,4861.621853869653,271.1746328364661,3839.6055231696037,2113.982488560469,2955.203948695491,3713.304284581184,6054.593901957882,3166.3541393945006,2181.226018823149,1560.096917843063,5404.363300953329
Tri607,6736.7622308054615,1213.198829438026,872.9954557263347,1520.9697377311866,3627.6972689352588,3962.9585886514446,6438.686417006513,3740.774497694193,589.8893728738567,4717.20700905671,3245.6612812744484,7424.39125363653,3838.675834295445,1587.040107126962,5990.765898588929,3779.540036290177,2346.208616175875,881.2539068687097,1268.1358083218354,4175.544455161861
Tri608,4200.765510074792,4200.003574636995,1189.421371521378,3197.112015739829,1618.3880466440478,616.9586600558313,2675.273332215042,6647.736322708683,2334.4568927787204,2666.831495542807,6280.112468173372,3304.9684692146234,730.6981885780425,4461.509879162893,7825.644813061472,2989.090797014139,2549.934064391255,4582.598960418123,4206.690970248293,3142.543411460392
Tri609,630.0888286834057,5371.940801829817,3209.547799516855,2389.7835373414764,3641.870962585896,1220.902159386046,3491.1981300169646,2763.421590800393,1771.4390988370599,3611.3567285985246,2142.972381696234,1454.38828750088,3331.165351319217,2505.318995930983,1885.666387303822,4378.748314762481,1566.6010027423126,2477.445438706246,2054.4858797173074,2580.582398247427
Tri610,14.891233326611353,2371.943645838047,3538.768501640145,2622.693403927726,1097.1543894083209,3602.375021531955,4314.709941440161,6052.649849708937,197.5909170131962,5941.299159681906,3219.9547220470404,2252.2017493404674,1404.6239012083668,3962.656444565443,4944.344543301628,2139.8934837114366,1265.8747165183372,4106.155090196169,2974.8794931391194,3716.2573620701255
Tri611,4732.7950953893605,1154.2231336158334,3018.545891840674,5197.740220190007,2137.092418926307,3895.948023082757,5241.091902112468,3116.3192744067906,1745.2504156693665,4797.702496614915,1238.4573111885609,2123.5371499972157,2659.625415800785,476.89449383551255,5118.295451088621,4477.071427579434,1106.7696579048354,3691.435368065877,3633.234308197157,5396.202297754182
Tri612,2169.302442823133,3630.077011632305,3037.9646802429634,3207.754109358679,2306.604836563168,4653.747938205761,1351.9318175214655,694.1107658673343,395.75286907820185,8261.9050020671,1598.032479229959,4433.1522730266715,2701.394285888457,1901.8398898133648,1688.59226080879,1153.5815855949465,3662.0159788825813,1897.6316688449108,684.0011998349082,7883.987274516837
Tri613,2127.098791154247,3232.277383734761,61.141347499244155,3832.759987196015,722.6233130870529,3725.6516218115166,274.09985208121844,2739.1657939569172,1600.5414384624164,5344.143123851931,5557.915757515073,6245.350156777678,977.5226898882507,4503.463405963538,2537.350167891377,5592.532929531438,1274.5671354867718,1738.4719880445466,1051.6146561905232,1797.3280632419614
Tri614,2328.923870186999,6046.2802155621175,1285.764764808263,3318.692497432281,2292.5338790554,680.326988187571,4258.759982486446,7699.946594177448,2850.3431786992223,9107.51791230307,3913.870937590923,5766.025762767653,4503.629204181663,2756.016476363397,2071.814112636115,3959.3095695818347,847.5905685496484,3179.7550729797667,2546.052209232455,5461.572786437743
Tri615,2611.511580786788,2401.826725212661,1887.1567618364304,2755.9957667216377,3690.5327759344486,3954.318869897301,3489.775281478653,8045.2242557591135,1691.0884347133447,4439.878718127582,4103.611048805666,3183.0499904685194,2537.8836481319904,2614.4289359339155,2594.507735947835,5637.814331693568,387.14561487587736,5304.4628084123215,4768.7759638891885,2022.2326944948904
Tri616,2008.8614786846842,1521.5203982038047,2402.150407087456,4023.6915679804883,1321.0777243658345,3482.2989925895986,4013.3154405151095,3881.595006374874,2182.8329730529326,2610.158025778724,3806.5525316084495,3540.327533623772,4149.950948046233,2485.711970267384,3168.4014743969497,5052.192407910364,4124.483465734998,2289.0267534816344,2672.7482079014944,3037.4095151665306
Tri617,4458.142438760643,2707.4620813200722,1806.3805164135208,3877.2374469938645,4634.213193794363,2646.8430535775447,2690.137448781095,3774.0741506008612,1263.4412452534543,5654.369955671225,4196.500680272818,3644.678014205978,2827.9077509902263,4926.492705657014,5520.5321213762045,7818.158211186129,3865.5405736737266,7943.9799530853015,227.46830397619962,3060.9426797697774
Tri618,4469.091623679496,1138.0558270953118,4222.250666409126,4271.385826255766,3088.059513620526,4318.07943660711,2761.381585170039,6527.0596216888,2313.6131158299318,1565.3813087231977,2380.5064277948445,4410.676610944578,1854.233003923096,652.323391027439,3554.2607955987264,4627.433779732266,3591.005194396114,4256.495057631935,2500.020850409267,3812.243205813687
Tri619,1996.2386507663045,7217.763921496547,2414.361067842937,5168.585071391021,2878.024863814668,4799.972727698112,3168.7434852327037,2357.124030874953,3720.5457250254863,3634.860531746311,185.256002957274,5660.2737423348035,1598.5585853081946,4579.445597228406,6299.583647296086,5635.068994039493,2463.167815605604,2869.7194811517315,3817.35584174897,5499.468977507659
Tri620,5159.412600602975,5172.381672107401,4298.399315878884,5114.697376690345,4666.103749237843,5544.317872329018,4223.0705200152415,5615.150301770881,440.83249733249806,4292.2439723389425,3508.823838471771,7291.651535471626,3926.530166056885,1194.285760026296,3448.63532241912,4809.2421673115305,2298.551608160325,1708.3379725554526,1729.6455661623868,5238.968469249445
Tri621,3067.933867184376,2874.5405307647716,1992.9058573511882,4704.304871008175,1320.168814138298,2659.700685199725,2293.939132232465,1642.111459117014,2968.2546971029783,3637.5533166530495,3529.447202270271,6530.86173596597,1384.648253343239,5203.569283273647,5447.981301891161,5004.221340446261,3170.22160270135,4271.205062763731,51.62301580703455,5558.3516712842065
Tri622,5930.244286377435,3411.9324182538044,4629.041974839774,1125.3921858684002,4900.559365113484,1140.006100299249,153.93841346838744,822.3817554752256,1625.2717135236223,4233.116148822206,2489.402682703998,6354.579207181835,2319.7266980278923,2802.9937826512987,4832.145725464936,6671.432827804074,3154.7874116913554,2122.4498493185997,3082.2363446017744,5299.942144860426
Tri623,2439.9938173330115,2338.914583502931,3739.028083398092,5274.717546249563,2476.4503311038184,9305.018502391704,5598.621503920185,747.5595360187714,801.4929390142993,2174.7913014430565,6856.3523490003845,5786.962656418272,2042.1673427769988,2115.0469300638806,5229.780477679041,2597.657365458608,3863.710623438986,2446.438034416345,1267.3936337648538,2470.0465615244825
Tri624,3950.3976990772658,435.63599874516234,2188.285560141622,3317.958572576271,2518.6935881854065,4053.5630152001854,4682.790151008423,2383.692465557587,1622.0522835352551,1863.0823635424647,5516.501820813011,3717.455189834068,3337.0140172545207,1346.2793325639698,4091.726243316657,5598.97666202183,2886.2198538863354,1712.0636869780656,4709.566536956522,4725.147224482554
Tri625,3063.471791598106,3544.132230310805,146.5010981030267,2414.305527582957,2263.349816570071,2559.595138261921,2906.157896999465,2618.227355578652,2942.1399329163532,2896.2309658758677,3217.567362323289,6451.047380677748,2599.203250033055,1615.32716380651,6174.201064743083,5534.058263932099,576.8413311413992,3364.0076192367733,7.725184466729096,1643.2457968886536
Tri626,2285.121583530867,2206.7271793407776,3599.279468287072,6617.787497000437,1113.5617111000586,7808.324871918485,255.1530768507977,4256.4579008877,1806.9686818515827,3592.6598328883183,2044.8494853794205,4022.4242872627974,3837.0956153318516,1194.0052118543124,2854.3115393705048,3124.129443307844,930.4858743529004,3604.6389124442603,2986.5873701667297,7293.704687840998
Tri627,26.893468452903523,1485.028320578628,2865.5052443880168,4186.52011576794,604.4279211817219,5476.39859033917,1520.5691259496066,2989.8364607784342,3987.771971754679,6884.613327090106,1058.0934946480434,7894.5562401048355,5597.319711371469,4813.07017080671,2768.1122976118627,3075.882707964829,2680.920390478452,2543.323498902849,2920.0044283854872,8987.78505834147
Tri628,4639.67949540897,4694.310127297508,1322.034728684685,4583.045929952741,1509.6261799662207,1029.4649546111807,2336.73339503765,8612.276199595764,587.1669802328223,4181.375932780325,3649.40760607451,3246.787033322564,1415.1512275932535,3269.306629582825,2897.4156892923925,8455.686253096837,3421.5698628590776,5537.467359794901,1621.544751952867,7419.074880175637
Tri629,4084.4754862701,2303.3713967664803,3107.541896835487,1870.4697040010697,2954.3279142842034,1003.7733076635836,4770.9204786087375,4277.5865332675985,1221.725076144035,1017.2917004319173,6122.5506458409045,7891.002735581421,1663.2621614269335,1197.1140296776578,3879.212648724553,3328.7597684889333,1244.8337170095788,1681.971737977868,2950.3994125733466,7883.878047889304
Tri630,7363.0314510718445,852.0529202337308,2595.764868485396,2798.503960016102,2167.371269809205,3387.978759159016,1590.4409065364166,994.2925245422954,1117.4184802926973,6290.9170704502185,3271.151332516528,5289.960341919579,1212.9834722171727,4814.312021052196,2651.482978483421,4935.960106126275,2909.7660514542767,2701.032758688068,2687.7060490899185,1876.6517224943025
Tri631,4219.901378895708,572.4643593355588,3753.152006645629,3357.9452902448525,2853.3912882600603,3911.1134214136023,4060.394676730392,837.7916136775159,544.2644642423716,1146.245867046315,3569.347310785678,6493.2323093439945,750.959783273589,4.059414748174951,6531.828403520086,5442.613329624071,2703.56699110728,2629.3779888235213,1135.0633008649056,9828.479882252355
Tri632,6619.288950653279,2060.9137415973946,983.3117314334254,1672.3393514179754,1950.775758163336,2188.60108285151,4030.1636191376892,2653.121658514339,793.6700696081035,5786.963201324099,5660.491756584973,6552.7111794000475,2269.1488432814403,2249.599504428078,2535.1975486761985,7690.890421497087,1460.2070131135556,1995.7118651208548,2382.4961381184266,2493.089281696516
Tri633,2260.02319603743,1916.3443793194888,3031.5900670785,4567.4985206614065,3790.920291221102,840.1732692504712,4811.785739526861,6093.434684315876,2674.1893904320605,3101.7521203255687,582.2743764401317,6119.0285271744115,1106.6752049255251,4294.404075715407,3247.081358628924,4226.502310849503,6512.9401427492285,1036.2702954152774,1361.4282176420807,3035.0390248104063
Tri634,3615.700240667428,4645.380276905247,2959.6060734384637,4873.42955753572,1908.6502026049445,1150.6610548603155,2072.7617327725807,1000.4918748995682,3220.279155729114,5335.017458595755,6737.157557205259,3413.6648299251287,2873.241682210985,2154.700712434815,2463.394073845546,4291.657821545411,3491.1986928363012,2520.982615119342,3110.8317781391747,3919.4891965910792
Tri635,1765.2113608035406,73.13379566208644,1139.4986915902812,5215.703207068076,1606.5856438097892,5586.7012472125925,3264.055479743089,5778.782825758492,1897.1737611842082,3556.826244501671,4433.414000020381,6825.458025938726,2173.4861118036165,3166.609218102068,2617.3012330629463,3712.5098927407234,1891.6570495465894,2669.0788829234657,2016.3241290750968,3573.700963157185
Tri636,3411.4882096234082,3877.303995455061,3337.9204518505485,7215.5253669067615,6587.726325611757,2788.9579511773572,2128.5661480245913,5701.126752501149,568.9449413193067,4844.241533246182,3471.1728292283337,4440.0540473649235,1595.377243556204,3816.191596722624,4554.948024700951,3967.0040884010414,1253.99908503429,1504.9375017356103,2026.6780833218802,3495.509258947685
Tri637,1073.413714018853,2931.1687205857843,1194.5518043148625,6255.767258152922,608.7821806167532,4254.993619293026,4363.304588407403,2758.325273667171,1340.8079608714686,5593.084076651204,4539.42053965129,3080.7550154448004,1443.4128937795642,3006.894162173886,3375.8622797865924,2543.292319527467,2191.2618018018798,3836.593982474011,3707.8926215902,5626.421862946132
Tri638,3050.3376774761323,2768.341097293899,4981.5235237475235,274.47076210485244,1846.9762142935733,3658.16896397605,6851.533820712238,5380.327351160335,2628.1574264242668,7081.984861502161,4093.651396579221,4991.347666573457,4622.28057732701,2085.233312096496,5905.31130334389,7828.467491259569,201.56955031465458,1282.0466085216294,5236.355216762518,3185.87439688175
Tri639,1342.4296600562898,3722.247280480663,983.5672251424053,1588.0523016820066,3912.239815205239,3237.2700339151265,2632.9902604669132,4668.014411966045,789.2625866205173,3352.066046193349,1055.2924956030047,2980.9604234763146,2219.9899716465866,2894.9769399317784,4260.439345779716,3586.582871346561,285.51953454931186,4317.775555715018,1088.8386793187906,4886.141304603277
Tri640,3572.2694461000106,1252.8025724216452,232.39413159424404,3925.744399391519,1450.751375984161,6626.634929319832,1364.2921995585575,5190.928242220431,3922.149989260555,3839.8245403841215,1491.595004452323,2925.746163637804,4577.62958641683,221.8093893570297,3790.586456015451,3156.9461431570576,3455.7880702704415,2597.072094232125,1882.0441599235141,3818.462143198867
Tri641,2797.421934597809,1758.0843018707365,1321.6831019463311,3349.632781605659,5776.54550343277,5169.5686472302505,1108.605382243202,853.7590484477223,392.79414237869287,3015.174630028176,4127.336635406751,2857.145862715036,3429.762087342961,3591.1172544050914,1293.3600844206544,4090.750463390575,1675.6422253129633,2480.395275483354,2378.943277519287,5041.024577465943
Tri642,1581.2961803115068,1679.9816761527509,370.91859715794936,3597.2213164725813,2934.9867307228315,6509.2122803229395,1683.4510131375275,2298.127346732338,3434.648398511387,5811.547449827571,3602.030492947882,4113.544885422306,4349.397398924213,1325.037109997099,6286.4346142049935,4419.73685083239,2945.8911847648633,1659.311737620117,2928.1927474309005,3572.1805409100634
Tri643,4863.489104731294,1796.8371080449233,3599.636993152696,2168.0813432095333,2569.452578805401,4817.002205713893,1050.2235636340704,4691.080368349285,209.99231921447844,2155.157386602637,2272.177581746135,6242.709115062051,761.2548548779497,4296.192836352258,3832.931182481117,3893.873189326554,278.68182186263846,2642.3167283626667,1219.9554405275658,2294.873234632356
Tri644,2894.714191622909,2688.868341929473,2585.0341464720195,5762.4675524555505,5345.281918760416,4660.116486823098,3163.2864322027003,4237.3377228012405,1332.1887901662292,4185.378182376348,4970.283805177416,2672.70947701732,2726.2305827667114,4215.709248957568,4095.187013283607,4711.467084421089,1279.8844183530443,4859.753860289085,2927.0632853300585,4138.5249543287155
Tri645,4909.432121619233,759.1835767959951,1871.0841325823526,2299.962560859342,2582.428886082005,6945.701701058367,1988.2374496320801,5122.955438972884,2983.922769950424,3359.983774382533,3662.2969019040975,1743.436171984319,1573.8177116405407,4016.5414168206185,8312.37874763618,3798.3230959978223,4336.895594519648,4966.855930131573,4979.6359195567165,2247.5462766998176
Tri646,1773.6209655294476,1578.8991399130466,3758.540589096673,3038.0343894974376,2622.253175919945,3011.6768215279,315.119164530658,2632.9864518403892,857.8335146745825,5512.376678882362,1655.917388979021,7424.433783790713,6593.918867853964,2775.15670437002,7479.140175424901,3885.0453677643595,5630.241682381028,394.61961298356033,2412.5433209642265,5586.711323418575
Tri647,2319.6505825649183,5282.659454803928,1592.5987885382017,1250.561022161192,907.7039963082747,5202.980890747539,4078.2998951004292,2091.105838542664,3925.942189045224,3241.4411418184027,2022.6270635051847,7691.868999358201,2403.7442263824505,2046.5347782422007,6739.2130311900855,3667.527384510763,1853.3318617596235,1057.510011541288,2018.5501845560889,4405.580658487901
Tri648,3848.0427486463977,2644.304714096777,1800.3046694002264,162.85900099611627,3136.8320607951478,2934.7460638805,353.60053330583014,1531.7726860429418,1123.4163068524856,5493.569554641541,6910.201392626613,3945.633636245516,587.5577628309089,2161.8499212369215,4752.6476464554435,3650.312202040858,5287.06460776064,785.6435804393211,415.55931466392434,8012.147684615707
Tri649,3130.9840579923443,3892.337822360397,3786.027587946681,3224.175916746976,4264.446605914214,2053.1686724687925,3817.8484681572163,1794.3541930141062,2433.641028104213,4372.901048621352,4408.742700193647,5661.5949297632105,1523.2870213088129,3982.996620380497,3822.405061134216,3708.9515878692278,918.8608798054013,3832.058459317277,2969.95893207748,2494.402257318118
Tri650,6441.184451450406,1703.1443570384756,2189.8238518409767,3479.403549336044,426.1500895273427,6036.651160716162,31.7228130378826,6239.797839056069,1209.4065743538056,3552.9782401029493,4620.5796137488405,1164.3050370137344,1527.5723831884936,332.9291114090012,3593.2709398690167,1558.8968342202954,1881.6467082079,1021.4492663273725,1979.292168877889,5328.0133533357875
Tri651,2622.8428942871665,439.28289618385895,1389.9896279802426,3533.072239437086,776.2483991077937,2875.7714671332337,2441.245877455337,6998.498949454332,1133.328899880226,5432.083403429156,2927.374885314023,4458.4651567510555,4508.0344300726365,1132.0769505424,3922.5795596301728,4626.251824201341,1049.5591685243282,1613.3113157539167,7797.334968872061,2914.7404426792737
Tri652,351.8506924081212,3368.2352052117762,2504.2913704665507,4138.726681075429,2309.4424806969764,8485.043173669386,4467.238212681115,6153.4455810434165,605.4930011635995,4633.966718809597,7596.769941113636,3254.092537521717,2773.0008699101727,3576.490247298768,147.51171125419648,2131.5793088429728,598.0716327440208,2770.0545778195465,2055.478810179715,3962.166368916945
Tri653,7267.163991856927,5644.483561653241,1293.3313654964174,3970.716943781726,3638.1938791290745,3755.3273353557843,2916.3030902748083,267.39245756170783,1288.227309507927,2340.0508667449053,1175.5619324651875,4540.917630745626,4699.895886199197,3020.633707801547,8327.999850649681,8269.69627128068,2590.663194603409,6172.434610965072,827.7002154431414,6065.326196425705
Tri654,1238.2273551379226,1185.1206963715813,699.3068646689412,5989.915599910651,4405.4270748571,2286.052678450696,892.8025253214282,3070.0972213696837,1513.1990260725704,5424.717510770064,3463.4728290352728,5848.423261160628,4973.0668469152615,2119.541758460531,1570.2661757794556,2081.2553586528147,4856.49994169027,2847.461351913419,2702.352985144889,2355.8570463073497
Tri655,4663.542448997776,4359.668457184429,674.9729189048004,2080.037119875314,5612.710449184965,3700.446815329745,1723.8332523605022,4499.679318641581,2949.213154581968,8256.568768774794,1717.8798517981068,5535.0190798012645,2150.6292334660407,2887.7882439575465,3594.6212771752776,3464.6603116459223,197.9750713074389,1935.3117533248678,276.6623042956774,6785.872169409878
Tri656,2474.660050539997,3371.277050092594,4948.963730512111,2858.090767069778,4966.708774743421,4425.860119252501,3151.8261216185997,4110.293745613141,2333.457113884388,8071.998563613879,3354.211354110476,6886.9366150356445,2438.272330260353,4503.2419813396755,2896.1470378274876,4917.825810294406,5943.2428516396585,1651.1668663841053,1190.7413558134015,5980.081188151928
Tri657,2498.220087414894,994.6922140968647,605.0483765547601,6454.598939571781,4951.74636783778,5510.487813161312,1036.671297332329,1978.8497445439841,155.60202944783597,2243.995408061681,134.1297049320761,5930.219094500578,916.49866361164,2716.430447199219,7132.998700213927,6168.337890629284,3272.1830545384196,2090.2804391544173,378.203859324885,4794.374949179569
Tri658,5553.205761238614,494.4211471305002,6904.474703740165,790.0607981158936,1494.7172135690334,3952.763499348807,3144.9689686960246,2916.3604156970778,1375.6865473516925,6085.716578225633,2257.6801375410073,3256.8604243585523,849.5987956585308,2015.3397099651247,1984.4419750654786,3768.667886060483,1363.4579741762325,2676.0336636688603,60.294229159858595,7767.032436586099
Tri659,4972.372557857057,3581.280843680825,2439.0631537353643,150.26321488237238,2468.0988796407564,1574.769809853779,1835.7964740693467,3716.041735782112,1477.0155447280758,691.9552018787002,2211.1374626022794,4370.638962943292,3665.884377101306,2283.06841900196,3045.4119855137164,4888.4022996121885,6308.540940460486,901.838886232288,994.1736471854846,5445.187181920035
Tri660,1448.1093955751928,2044.67352378468,3441.172968568185,6247.600356872864,1189.2900459614207,5920.362370783667,4665.084856600789,2201.283452747162,3903.325203481159,2336.798535366153,6153.657668608175,6071.287920569856,975.2557003458473,4327.3130130408745,5012.815035155809,2769.4970250073725,3724.0036035791886,942.3126654710063,2907.511964418555,6983.497185333764
Tri661,2421.177892722844,1475.9444517595334,1851.590996863022,3874.4951327502667,938.9445805982332,5932.306977467644,1450.4616170596546,3908.0724832189417,1779.5687616891519,198.4573949507773,1084.9639041278213,3931.479593985605,5863.323561741489,6376.979789620129,1044.327249468798,84.45355516055753,4873.037343345288,2797.3570838589258,3309.2403281639936,3389.993567648708
Tri662,4370.330313914703,4994.9191725322935,2044.0629388626749,3534.767088810347,291.9058572390295,5908.387119635706,3059.7526922464563,4232.542983040258,1518.7101472279862,6160.204764301894,2029.4149544771647,5513.837371867357,703.3700710760037,508.15173726634424,1489.4176680519683,7844.781248858152,1817.0999046783081,2171.28496143174,1947.488883227042,4268.354227741242
Tri663,6296.316617942874,1109.7024508656164,2036.463161804712,1816.933360969338,1351.4694816137144,2656.3811859122884,2825.0353136543968,3021.9321089081755,1029.9542588958652,8423.652200360179,1958.5623568753906,8715.619357586338,3134.138963082479,4770.68610185341,1750.3638396950305,1662.3475078973465,5058.8704635563145,1754.3697940238046,4794.782367318587,5612.277804691638
Tri664,983.3238874369107,2883.2813096841633,1876.3708104209213,4142.031778897478,1498.1992532998277,4350.100454507162,4801.913880800007,5567.562037312033,602.2432178759675,4062.5717138598907,4762.5751883724015,22.73327668966629,4424.541474651658,4761.57671784564,2995.779932698642,2337.705221111962,43.86291053234326,1066.8885346529864,2835.141861982448,3503.049687163554
Tri665,2633.338712149235,1334.6969936435312,3138.845167110261,2270.512457633273,533.1210369458015,5150.517877657064,2057.129086349141,2635.5335267594837,866.8461801226363,3116.9044038633283,3002.6328632924524,4879.000115047729,2471.609104098623,1928.6344036291064,4338.1264379867,5033.7524658455895,296.92122731247935,4206.525019926512,5710.552711199668,8903.359818493462
Tri666,1669.3853875352704,177.12182075875302,4500.584665582725,2981.8900837067285,1839.038771063737,5478.65185542255,3856.7736027072615,5426.68975162438,597.1064999397807,5386.203267816171,3481.3575669174047,4031.173288606949,1721.3131602742224,2684.4120513480498,,4187.310495664392,1482.7170668121466,2590.563349948813,1687.9587464841018,2843.335159006057
